client_id	round	val_accuracy	val_f1_score	val_loss	val_precision	val_recall
9	56	0.6641366223908919	0.7849331713244229	0.6776552969143292	0.6946236559139785	0.9022346368715084
13	56	0.739961759082218	0.8436781609195402	0.5850236802687785	0.8030634573304157	0.8886198547215496
15	56	0.6384615384615384	0.7707317073170732	0.6962914358625958	0.6624737945492662	0.9212827988338192
7	56	0.7398843930635838	0.8371531966224367	0.5384546875185102	0.7958715596330275	0.8829516539440203
3	57	0.7345794392523365	0.8397291196388262	0.63607256355451	0.7380952380952381	0.9738219895287958
14	57	0.7258382642998028	0.8298653610771114	0.6579101408302229	0.7722095671981777	0.8968253968253969
13	57	0.739961759082218	0.8436781609195402	0.5850236802687785	0.8030634573304157	0.8886198547215496
7	57	0.7398843930635838	0.8371531966224367	0.5384546875185102	0.7958715596330275	0.8829516539440203
11	57	0.7504798464491362	0.8502304147465438	0.5536843276037243	0.7867803837953091	0.924812030075188
11	58	0.7504798464491362	0.8502304147465438	0.5536843276037243	0.7867803837953091	0.924812030075188
14	58	0.7258382642998028	0.8298653610771114	0.6579101408302229	0.7722095671981777	0.8968253968253969
2	58	0.6786427145708582	0.7969735182849937	0.6972553308148293	0.7198177676537585	0.8926553672316384
3	58	0.7345794392523365	0.8397291196388262	0.63607256355451	0.7380952380952381	0.9738219895287958
8	58	0.688212927756654	0.8019323671497585	0.6149309307237592	0.7394209354120267	0.8759894459102903
15	59	0.6384615384615384	0.7707317073170732	0.6962914358625958	0.6624737945492662	0.9212827988338192
